Code_Postal;Rue;Rue_complement;Ville;Département;latitude;longitude;result_label;result_score;result_type;result_id;result_housenumber;result_name;result_street;result_postcode;result_city;result_context;result_citycode;Geoloc2
"97419";"8 RUE RENE MAILLOT ";;"LA POSSESSION";"REUNION";"-20.963688";"55.327523";"8 Rue RenÃ© Maillot 97419 La Possession";"0.72";"housenumber";"ADRNIVX_0000001402285927";"8";"Rue RenÃ© Maillot";;"97419";"La Possession";"974, La RÃ©union";"97408";"-20.963688,55.327523"
"97413";"9 RUE MAC AULIFFE";;"CILAOS";"REUNION";"-21.135097";"55.469486";"9 Rue Mac Auliffe 97413 Cilaos";"0.72";"housenumber";"ADRNIVX_0000001401927008";"9";"Rue Mac Auliffe";;"97413";"Cilaos";"974, La RÃ©union";"97424";"-21.135097,55.469486"
"97412";"10 RUE FRANCOIS ROLAND";;"BRAS-PANON";"REUNION";"-21.002813";"55.69411";"10 Rue FranÃ§ois Rolland 97412 Bras-Panon";"0.72";"housenumber";"ADRNIVX_0000001402301914";"10";"Rue FranÃ§ois Rolland";;"97412";"Bras-Panon";"974, La RÃ©union";"97402";"-21.002813,55.694109"
"97426";"77 A RUE HENRI AUBER";;"TROIS BASSINS";"REUNION";"-21.108121";"55.305604";"77 A Rue Henri Auber 97426 Les Trois-Bassins";"0.71";"housenumber";"ADRNIVX_0000002006204636";"77 A";"Rue Henri Auber";;"97426";"Les Trois-Bassins";"974, La RÃ©union";"97423";"-21.108121,55.305604"
"97410";"65 RUE SUFFREN";;"SAINT-PIERRE";"REUNION";"-21.339445";"55.471945";"65 Rue Suffren 97410 Saint-Pierre";"0.71";"housenumber";"ADRNIVX_0000001402043945";"65";"Rue Suffren";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.339445,55.471945"
"97410";"RUE LUC LORION";;"SAINT-PIERRE";"REUNION";"-21.3377";"55.470049";"Rue Luc Lorion 97410 Saint-Pierre";"0.71";"street";"97416_0185_9b1951";;"Rue Luc Lorion";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.336639,55.47054"
"97434";"7 RUE DES CYPRIS";;"SAINT-PAUL";"REUNION";"-21.092218";"55.24155";"7 Rue des Cypris 97434 Saint-Paul";"0.71";"housenumber";"ADRNIVX_0000001401917456";"7";"Rue des Cypris";;"97434";"Saint-Paul";"974, La RÃ©union";"97415";"-21.092218,55.24155"
"53000";"15 RUE JACQUES JAMEAU";;"LAVAL";"MAYENNE";"48.060122";"-0.76449";"15 Rue Jacques Jameau 53000 Laval";"0.71";"housenumber";"ADRNIVX_0000000262294431";"15";"Rue Jacques Jameau";;"53000";"Laval";"53, Mayenne, Pays-de-la-Loire";"53130";"48.060122,-0.76449"
"97430";"1 RUE DES BANANIERS";;"LE TAMPON";"REUNION";"-21.281057";"55.534707";"1 Rue des Bananiers 97430 Le Tampon";"0.71";"housenumber";"ADRNIVX_0000001402450283";"1";"Rue des Bananiers";;"97430";"Le Tampon";"974, La RÃ©union";"97422";"-21.281057,55.534707"
"97410";"26 RUE RODIER";;"SAINT-PIERRE";"REUNION";"-21.335683";"55.478161";"26 Rue Rodier 97410 Saint-Pierre";"0.71";"housenumber";"ADRNIVX_0000001402039613";"26";"Rue Rodier";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.335683,55.478161"
"97438";"CONFIANCE LES BAS";;"SAINTE-MARIE";"REUNION";"-20.930862";"55.524793";"La Confiance les Bas 97438 Sainte-Marie";"0.71";"street";"97418_B235_9948b4";;"La Confiance les Bas";;"97438";"Sainte-Marie";"974, La RÃ©union";"97418";
"97438";"CONFIANCE LES HAUTS ";;"SAINTE-MARIE";"REUNION";"-20.946001";"55.523852";"La Confiance les Hauts 97438 Sainte-Marie";"0.71";"locality";"97418_XXXX_85cb9a";;"La Confiance les Hauts";;"97438";"Sainte-Marie";"974, La RÃ©union";"97418";
"97450";"52 RUE PROFESSEUR  LAPIERRE";;"SAINT-LOUIS";"REUNION";"-21.285868";"55.417922";"52 Rue du Professeur Lapierre 97450 Saint-Louis";"0.71";"housenumber";"ADRNIVX_0000002006203706";"52";"Rue du Professeur Lapierre";;"97450";"Saint-Louis";"974, La RÃ©union";"97414";
"97480";"RUE PAUL DEMANGE";;"SAINT-JOSEPH";"REUNION";"-21.377672";"55.621998";"Rue Paul Demange 97480 Saint-Joseph";"0.71";"street";"97412_1110_0df279";;"Rue Paul Demange";;"97480";"Saint-Joseph";"974, La RÃ©union";"97412";"-21.376735,55.622525"
"97470";"3 RUE DES IRIS";;"SAINT-BENOIT";"REUNION";"-21.050205";"55.71237";"3 Rue des Iris 97470 Saint-BenoÃ®t";"0.71";"housenumber";"ADRNIVX_0000001401897218";"3";"Rue des Iris";;"97470";"Saint-BenoÃ®t";"974, La RÃ©union";"97410";"-21.050205,55.71237"
"97437";"CHEMIN DU CAP ";;"SAINT-BENOIT";"REUNION";"-21.076155";"55.726904";"Chemin du Cap 97437 Saint-BenoÃ®t";"0.71";"street";"97410_XXXX_b29075";;"Chemin du Cap";;"97437";"Saint-BenoÃ®t";"974, La RÃ©union";"97410";"-21.080728,55.72086"
"97422";"12 CHEMIN CIMETIERE HUBERT DELISLE";;"SAINT-PAUL";"REUNION";"-21.086705";"55.306295";"12 Chemin CimetiÃ¨re (hubert delisle) 97460 Saint-Paul";"0.71";"housenumber";"ADRNIVX_0000001402279771";"12";"Chemin CimetiÃ¨re (hubert delisle)";;"97460";"Saint-Paul";"974, La RÃ©union";"97415";
"97418";"27 ALLEE DES ECRINS";;"LE TAMPON";"REUNION";"-21.206149";"55.574601";"27 AllÃ©e des Ã‰crins 97418 Le Tampon";"0.71";"housenumber";"ADRNIVX_0000001401944212";"27";"AllÃ©e des Ã‰crins";;"97418";"Le Tampon";"974, La RÃ©union";"97422";"-21.206149,55.574601"
"97411";"33 CHEMIN LEBOT";;"SAINT-PAUL";"REUNION";"-21.006496";"55.326201";"33 Chemin Lebot 97411 Saint-Paul";"0.71";"housenumber";"ADRNIVX_0000001401868892";"33";"Chemin Lebot";;"97411";"Saint-Paul";"974, La RÃ©union";"97415";"-21.006496,55.326201"
"97410";"13 RUE CAYENNE";;"SAINT-PIERRE";"REUNION";"-21.339212";"55.466963";"13 Rue Cayenne 97410 Saint-Pierre";"0.71";"housenumber";"ADRNIVX_0000001402044143";"13";"Rue Cayenne";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.339212,55.466963"
"97450";"37 RUE DU MARCHE";;"SAINT-LOUIS";"REUNION";"-21.285065";"55.407732";"37 Rue du Marche 97450 Saint-Louis";"0.71";"housenumber";"ADRNIVX_0000001402405871";"37";"Rue du Marche";;"97450";"Saint-Louis";"974, La RÃ©union";"97414";"-21.285065,55.407732"
"97421";"95 RUE DU DR SCHWEITZER";;"SAINT-LOUIS";"REUNION";"-21.272171";"55.448678";"95 Rue du Docteur Schweitzer 97421 Saint-Louis";"0.71";"housenumber";"ADRNIVX_0000001401992641";"95";"Rue du Docteur Schweitzer";;"97421";"Saint-Louis";"974, La RÃ©union";"97414";
"97412";"72 RUE LAMARTINE";;"BRAS-PANON";"REUNION";"-21.002033";"55.698366";"72 Rue Lamartine 97412 Bras-Panon";"0.71";"housenumber";"ADRNIVX_0000001401865667";"72";"Rue Lamartine";;"97412";"Bras-Panon";"974, La RÃ©union";"97402";"-21.002023,55.698374"
"97467";"357 RUE DU MARECHAL LECLERC";;"SAINT-DENIS";"REUNION";"-20.882359";"55.463284";"357 Rue du MarÃ©chal Leclerc 97400 Saint-Denis";"0.71";"housenumber";"ADRNIVX_0000001401760579";"357";"Rue du MarÃ©chal Leclerc";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";
"97418";"45 D CHEMIN CANAL ";;"LE TAMPON";"REUNION";"-21.228514";"55.546334";"45 D Chemin Canal 97418 Le Tampon";"0.71";"housenumber";"ADRNIVX_0000001402624068";"45 D";"Chemin Canal";;"97418";"Le Tampon";"974, La RÃ©union";"97422";"-21.228514,55.546334"
"97410";"82 RUE SUFFREN";;"SAINT-PIERRE";"REUNION";"-21.336411";"55.473023";"82 Rue Suffren 97410 Saint-Pierre";"0.71";"housenumber";"ADRNIVX_0000001402039836";"82";"Rue Suffren";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.336411,55.473023"
"97470";"BOURBIER LES BAS";;"SAINT-BENOIT";"REUNION";"-21.023536";"55.703725";"Bourbier les Bas 97470 Saint-BenoÃ®t";"0.71";"street";"97410_B080_03c21a";;"Bourbier les Bas";;"97470";"Saint-BenoÃ®t";"974, La RÃ©union";"97410";"-21.019602,55.703061"
"97440";"257 RUE DU LYCEE";;"SAINT-ANDRE";"REUNION";"-20.962317";"55.653242";"257 Rue du LycÃ©e 97440 Saint-AndrÃ©";"0.71";"housenumber";"ADRNIVX_0000002004045036";"257";"Rue du LycÃ©e";;"97440";"Saint-AndrÃ©";"974, La RÃ©union";"97409";"-20.963696,55.65267"
"97420";"1 RUE FRANCIS SAUTRON";;"LE PORT";"REUNION";"-20.950762";"55.301867";"1 Rue Francis Sautron 97420 Le Port";"0.71";"housenumber";"ADRNIVX_0000001402453831";"1";"Rue Francis Sautron";;"97420";"Le Port";"974, La RÃ©union";"97407";"-20.950761,55.301867"
"97440";"135 RUE BOUQUET ";;"SAINT-ANDRE";"REUNION";"-20.927089";"55.645417";"135 Rue Bouquet 97440 Saint-AndrÃ©";"0.71";"housenumber";"ADRNIVX_0000001401801555";"135";"Rue Bouquet";;"97440";"Saint-AndrÃ©";"974, La RÃ©union";"97409";"-20.927089,55.645417"
"97490";"32 RUE SURCOUF";;"SAINT-DENIS";"REUNION";"-20.910143";"55.482588";"32 Rue Surcouf 97490 Saint-Denis";"0.71";"housenumber";"ADRNIVX_0000001401790284";"32";"Rue Surcouf";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";"-20.909892,55.482545"
"97413";"60 A RUE DU PERE BOITEAU";;"CILAOS";"REUNION";"-21.135073";"55.470691";"60 A Rue du PÃ¨re Boiteau 97413 Cilaos";"0.71";"housenumber";"ADRNIVX_0000002100561080";"60 A";"Rue du PÃ¨re Boiteau";;"97413";"Cilaos";"974, La RÃ©union";"97424";"-21.135164,55.470622"
"97430";"20 IMPASSE DES JONCS";;"LE TAMPON";"REUNION";"-21.23602";"55.511511";"20 Impasse des Joncs 97430 Le Tampon";"0.71";"housenumber";"ADRNIVX_0000001401959509";"20";"Impasse des Joncs";;"97430";"Le Tampon";"974, La RÃ©union";"97422";"-21.23602,55.511511"
"97438";"CONFIANCE LES HAUTS";;"SAINTE-MARIE";"REUNION";"-20.946001";"55.523852";"La Confiance les Hauts 97438 Sainte-Marie";"0.71";"locality";"97418_XXXX_85cb9a";;"La Confiance les Hauts";;"97438";"Sainte-Marie";"974, La RÃ©union";"97418";
"97450";"295 CHEMIN PITON";;"SAINT-LOUIS";"REUNION";"-21.289859";"55.420398";"295 Chemin Piton 97450 Saint-Louis";"0.71";"housenumber";"ADRNIVX_0000001402618570";"295";"Chemin Piton";;"97450";"Saint-Louis";"974, La RÃ©union";"97414";"-21.289858,55.420398"
"97400";"57 RUE BOUVET";;"SAINT-DENIS";"REUNION";"-20.888997";"55.462157";"57 Rue Bouvet 97400 Saint-Denis";"0.71";"housenumber";"ADRNIVX_0000001401766671";"57";"Rue Bouvet";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";"-20.888997,55.462157"
"97420";"789 RUE AMIRAL BOSSE";;"LE PORT";"REUNION";"-20.932058";"55.290139";"789 Rue Amiral Bosse 97420 Le Port";"0.71";"housenumber";"ADRNIVX_0000002100562153";"789";"Rue Amiral Bosse";;"97420";"Le Port";"974, La RÃ©union";"97407";"-20.931986,55.290173"
"97450";"81 CHEMIN PITON";;"SAINT-LOUIS";"REUNION";"-21.284539";"55.445824";"81 Chemin Piton 97450 Saint-Louis";"0.71";"housenumber";"ADRNIVX_0000001402006380";"81";"Chemin Piton";;"97450";"Saint-Louis";"974, La RÃ©union";"97414";"-21.285265,55.444536"
"97480";"72 BIS CHEMIN DU GRAND DEFRICHE";;"SAINT-JOSEPH";"REUNION";"-21.333955";"55.642217";"72 B Chemin du Grand Defriche 97480 Saint-Joseph";"0.71";"housenumber";"ADRNIVX_0000001402035985";"72 B";"Chemin du Grand Defriche";;"97480";"Saint-Joseph";"974, La RÃ©union";"97412";"-21.333955,55.642217"
"97427";"313 CHEMIN CHARBONNIER";;"ETANG SALE";"REUNION";"-21.243424";"55.373285";"313 Chemin Charbonnier 97427 L'Ã‰tang-SalÃ©";"0.71";"housenumber";"ADRNIVX_0000001402257100";"313";"Chemin Charbonnier";;"97427";"L'Ã‰tang-SalÃ©";"974, La RÃ©union";"97404";"-21.243424,55.373285"
"97430";"18 IMPASSE BOIS DE PINTADE";;"LE TAMPON";"REUNION";"-21.281994";"55.52794";"18 Impasse de Bois de Pintade 97430 Le Tampon";"0.7";"housenumber";"ADRNIVX_0000001402002551";"18";"Impasse de Bois de Pintade";;"97430";"Le Tampon";"974, La RÃ©union";"97422";"-21.281995,55.527941"
"78770";"32 BIS RUE DE VILLARCEAUX";;"THOIRY";"YVELINES";"48.871452";"1.783216";"32 BIS Rue de Villarceaux 78770 Thoiry";"0.7";"housenumber";"ADRNIVX_0000000269481294";"32 BIS";"Rue de Villarceaux";;"78770";"Thoiry";"78, Yvelines, ÃŽle-de-France";"78616";"48.871452,1.783216"
"24200";"ROUTE DU MAINE";;"SARLAT LA CANEDA";"DORDOGNE";"44.8815";"1.234964";"Route du Maine 24200 Sarlat-la-CanÃ©da";"0.7";"street";"24520_XXXX_24af3d";;"Route du Maine";;"24200";"Sarlat-la-CanÃ©da";"24, Dordogne, Nouvelle-Aquitaine (Aquitaine)";"24520";"44.885355,1.239455"
"67370";"2 RUE DU REICHENBERG";;"TRUCHTERSHEIM";"RHIN (BAS-)";"48.669418";"7.600478";"2 Rue du Reichenberg 67370 Truchtersheim";"0.7";"housenumber";"ADRNIVX_0000000274107033";"2";"Rue du Reichenberg";;"67370";"Truchtersheim";"67, Bas-Rhin, Grand-Est (Alsace)";"67495";"48.669418,7.600478"
"97410";"37 B RUE MARIUS ET ARY LEBLOND";;"SAINT-PIERRE";"REUNION";"-21.336274";"55.469897";"Rue Marius et Ary Leblond 97410 Saint-Pierre";"0.7";"street";"97416_0187_445eb5";;"Rue Marius et Ary Leblond";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.336481,55.470186"
"97400";"SAINT FRANCOIS";;"SAINT-DENIS";"REUNION";"-20.911857";"55.462017";"Saint-Francois 97400 Saint-Denis";"0.7";"locality";"97411_XXXX_07deac";;"Saint-Francois";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";"-20.913706,55.461659"
"97442";"LE TREMBLET";;"SAINT-PHILIPPE";"REUNION";"-21.304548";"55.801447";"LE TREMBLET 97442 Saint-Philippe";"0.7";"street";"97417_B039_e1fd0f";;"LE TREMBLET";;"97442";"Saint-Philippe";"974, La RÃ©union";"97417";
"97424";"21 CHEMIN BARRET";;"SAINT-LEU";"REUNION";"-21.225977";"55.319504";"21 Chemin Barret 97424 Saint-Leu";"0.7";"housenumber";"ADRNIVX_0000001401955946";"21";"Chemin Barret";;"97424";"Saint-Leu";"974, La RÃ©union";"97413";"-21.225977,55.319504"
"97410";"79 B RUE DU FOUR A CHAUX";;"SAINT-PIERRE";"REUNION";"-21.34096";"55.469836";"79 BIS Rue du Four Ã  Chaux 97410 Saint-Pierre";"0.7";"housenumber";"ADRNIVX_0000001402046345";"79 BIS";"Rue du Four Ã  Chaux";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.340981,55.469907"
"97460";"GRANDE FONTAINE";;"SAINT-PAUL";"REUNION";"-21.013049";"55.282555";"Grande Fontaine 97460 Saint-Paul";"0.7";"locality";"97415_XXXX_f18e0e";;"Grande Fontaine";;"97460";"Saint-Paul";"974, La RÃ©union";"97415";
"97438";"4 RUE BARDEAUX";;"SAINTE-MARIE";"REUNION";"-20.897444";"55.557344";"4 Rue Bardeaux 97438 Sainte-Marie";"0.7";"housenumber";"ADRNIVX_0000001402435788";"4";"Rue Bardeaux";;"97438";"Sainte-Marie";"974, La RÃ©union";"97418";"-20.897444,55.557344"
"97429";"12 RUE DES ALLAMANDAS";;"PETITE ILE";"REUNION";"-21.350286";"55.560973";"12 Rue des Alamandas 97429 Petite-ÃŽle";"0.7";"housenumber";"ADRNIVX_0000001402052017";"12";"Rue des Alamandas";;"97429";"Petite-ÃŽle";"974, La RÃ©union";"97405";
"97412";"6 CHEMIN DUCROISY ";;"BRAS-PANON";"REUNION";"-20.991247";"55.68592";"6 Chemin Ducroisy 97412 Bras-Panon";"0.7";"housenumber";"ADRNIVX_0000001402436283";"6";"Chemin Ducroisy";;"97412";"Bras-Panon";"974, La RÃ©union";"97402";"-20.990487,55.686036"
"97410";"43 B RUE MARIUS ET ARY LEBLOND";;"SAINT-PIERRE";"REUNION";"-21.336274";"55.469897";"Rue Marius et Ary Leblond 97410 Saint-Pierre";"0.7";"street";"97416_0187_445eb5";;"Rue Marius et Ary Leblond";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.338059,55.475209"
"97460";"58 RUE SUFFREN";;"SAINT-PAUL";"REUNION";"-21.010142";"55.273458";"58 Rue Suffren 97460 Saint-Paul";"0.7";"housenumber";"ADRNIVX_0000001402282480";"58";"Rue Suffren";;"97460";"Saint-Paul";"974, La RÃ©union";"97415";"-21.010142,55.273458"
"97400";"2 RUE DU PERE LAFOSSE ";;"SAINT-DENIS";"REUNION";"-20.900073";"55.488992";"Rue du PÃ¨re Lafosse 97400 Saint-Denis";"0.7";"street";"97411_1097_d5520f";;"Rue du PÃ¨re Lafosse";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";
"97400";"57 B RUE MONTHYON";;"SAINT-DENIS";"REUNION";"-20.886803";"55.458511";"57 BIS Rue Monthyon 97400 Saint-Denis";"0.7";"housenumber";"ADRNIVX_0000002006200027";"57 BIS";"Rue Monthyon";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";"-20.886777,55.458486"
"97490";"19 CHEMIN ILET A QUINQUINA";;"SAINT-DENIS";"REUNION";"-20.91992";"55.511441";"19 Chemin de l'ÃŽlet Ã  Quinquina 97490 Saint-Denis";"0.7";"housenumber";"ADRNIVX_0000001401799109";"19";"Chemin de l'ÃŽlet Ã  Quinquina";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";"-20.920568,55.511871"
"97440";"1062 AV DES MASCAREIGNES";;"SAINT-ANDRE";"REUNION";"-20.932538";"55.646121";"1062 Avenue des Mascareignes 97440 Saint-AndrÃ©";"0.7";"housenumber";"ADRNIVX_0000002100567915";"1062";"Avenue des Mascareignes";;"97440";"Saint-AndrÃ©";"974, La RÃ©union";"97409";"-20.932538,55.646121"
"97439";"100 B CHEMIN DU PETIT BRULE";;"SAINTE-ROSE";"REUNION";"-21.127992";"55.788906";"100 BIS Chemin du Petit Brule 97439 Sainte-Rose";"0.7";"housenumber";"ADRNIVX_0000001401923626";"100 BIS";"Chemin du Petit Brule";;"97439";"Sainte-Rose";"974, La RÃ©union";"97419";"-21.127992,55.788906"
"97460";"264 RUE MARIUS ET ARY LEBLOND";;"SAINT-PAUL";"REUNION";"-21.005478";"55.27483";"Rue Marius et Ary Leblond 97460 Saint-Paul";"0.7";"street";"97415_1688_fc5f1c";;"Rue Marius et Ary Leblond";;"97460";"Saint-Paul";"974, La RÃ©union";"97415";"-21.003053,55.275689"
"97480";"221 B RUE LECONTE DE LISLE";;"SAINT-JOSEPH";"REUNION";"-21.368547";"55.623135";"221 BIS Rue Leconte de Lisle 97480 Saint-Joseph";"0.7";"housenumber";"ADRNIVX_0000001402449355";"221 BIS";"Rue Leconte de Lisle";;"97480";"Saint-Joseph";"974, La RÃ©union";"97412";"-21.368547,55.623135"
"97410";"48 RUE PAVE";;"SAINT-PIERRE";"REUNION";"-21.342369";"55.484103";"48 Rue PavÃ© 97410 Saint-Pierre";"0.7";"housenumber";"ADRNIVX_0000001402261751";"48";"Rue PavÃ©";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.342369,55.484103"
"97450";"19 RUE HYPOLITTE PIOT";;"SAINT-LOUIS";"REUNION";"-21.288957";"55.403509";"19 Rue Hyppolite Piot 97450 Saint-Louis";"0.7";"housenumber";"ADRNIVX_0000001402355200";"19";"Rue Hyppolite Piot";;"97450";"Saint-Louis";"974, La RÃ©union";"97414";
"97410";"RAVINE BLANCHE";;"SAINT-PIERRE";"REUNION";"-21.332943";"55.459589";"La Ravine Blanche 97410 Saint-Pierre";"0.69";"locality";"97416_XXXX_33cae6";;"La Ravine Blanche";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";
"97442";"BASSE VALLEE ";;"SAINT-PHILIPPE";"REUNION";"-21.372274";"55.718988";"Basse Vallee 97442 Saint-Philippe";"0.69";"street";"97417_B004_dae8a5";;"Basse Vallee";;"97442";"Saint-Philippe";"974, La RÃ©union";"97417";
"97460";"16 RUE MILLET";;"SAINT-PAUL";"REUNION";"-21.009347";"55.272208";"16 Rue Millet 97460 Saint-Paul";"0.69";"housenumber";"ADRNIVX_0000001401870336";"16";"Rue Millet";;"97460";"Saint-Paul";"974, La RÃ©union";"97415";"-21.009347,55.272208"
"97400";"MONTGAILLARD";;"SAINT-DENIS";"REUNION";"-20.902195";"55.466713";"MONTGAILLARD 97400 Saint-Denis";"0.69";"street";"97411_B125_279eef";;"MONTGAILLARD";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";"-20.902928,55.465451"
"97400";"22 RUE PERE LAFOSSE ";;"SAINT-DENIS";"REUNION";"-20.900073";"55.488992";"22 Rue du PÃ¨re Lafosse 97400 Saint-Denis";"0.69";"housenumber";"ADRNIVX_0000002100565342";"22";"Rue du PÃ¨re Lafosse";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";
"97400";"MONTGAILLARD";;"SAINT-DENIS";"REUNION";"-20.902195";"55.466713";"MONTGAILLARD 97400 Saint-Denis";"0.69";"street";"97411_B125_279eef";;"MONTGAILLARD";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";"-20.902928,55.465451"
"97427";"36 ROUTE DES CANOTS";;"ETANG SALE";"REUNION";"-21.258062";"55.361054";"36 Route des Canots 97427 L'Ã‰tang-SalÃ©";"0.69";"housenumber";"ADRNIVX_0000001401980358";"36";"Route des Canots";;"97427";"L'Ã‰tang-SalÃ©";"974, La RÃ©union";"97404";"-21.258062,55.361054"
"97425";"23D ROUTE DE LA RAVINE SECHE ";;"LES AVIRONS";"REUNION";"-21.243101";"55.352381";"Route de la Ravine Seche 97425 Les Avirons";"0.69";"street";"97401_XXXX_e26996";;"Route de la Ravine Seche";;"97425";"Les Avirons";"974, La RÃ©union";"97401";"-21.242825,55.351006"
"97410";"PIERREFONDS";;"SAINT-PIERRE";"REUNION";"-21.303595";"55.427679";"Pierrefonds 97410 Saint-Pierre";"0.69";"street";"97416_B099_69b571";;"Pierrefonds";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.3098,55.430567"
"97410";"PIERREFONDS";;"SAINT-PIERRE";"REUNION";"-21.303595";"55.427679";"Pierrefonds 97410 Saint-Pierre";"0.69";"street";"97416_B099_69b571";;"Pierrefonds";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.3098,55.430567"
"97438";"LA CONVENANCE";;"SAINTE-MARIE";"REUNION";"-20.894976";"55.564145";"La Convenance 97438 Sainte-Marie";"0.69";"street";"97418_B240_e83ca0";;"La Convenance";;"97438";"Sainte-Marie";"974, La RÃ©union";"97418";"-20.894923,55.564678"
"97400";"66 RUE LEOPOLD RAMBAUD";;"SAINT-DENIS";"REUNION";"-20.885947";"55.47697";"66 Rue LÃ©opold Rambaud 97490 Saint-Denis";"0.69";"housenumber";"ADRNIVX_0000001401762649";"66";"Rue LÃ©opold Rambaud";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";
"97490";"92 AV MARCEL HOARAU";;"SAINT-DENIS";"REUNION";"-20.90587";"55.489784";"92 Avenue Marcel Hoarau 97490 Saint-Denis";"0.69";"housenumber";"ADRNIVX_0000001402370894";"92";"Avenue Marcel Hoarau";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";
"34500";"2 RUE SOLFERINO";;"BEZIERS";"HERAULT";"43.343766";"3.216696";"2 Rue SolfÃ©rino 34500 BÃ©ziers";"0.69";"housenumber";"ADRNIVX_0000000284494193";"2";"Rue SolfÃ©rino";;"34500";"BÃ©ziers";"34, HÃ©rault, Occitanie (Languedoc-Roussillon)";"34032";"43.343766,3.216696"
"97410";"LIGNE PARADIS";;"SAINT-PIERRE";"REUNION";"-21.314003";"55.475996";"La Ligne Paradis 97410 Saint-Pierre";"0.69";"locality";"97416_XXXX_e4c8d0";;"La Ligne Paradis";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.303396,55.456476"
"97450";"14 F RUE FEMY";;"SAINT-LOUIS";"REUNION";"-21.286061";"55.405951";"14 F Rue Femy 97450 Saint-Louis";"0.69";"housenumber";"ADRNIVX_0000001402011714";"14 F";"Rue Femy";;"97450";"Saint-Louis";"974, La RÃ©union";"97414";"-21.286061,55.405951"
"97420";"1 RUE DE BORDEAUX";;"LE PORT";"REUNION";"-20.943591";"55.286106";"1 Rue de Bordeaux 97420 Le Port";"0.69";"housenumber";"ADRNIVX_0000002100561886";"1";"Rue de Bordeaux";;"97420";"Le Port";"974, La RÃ©union";"97407";"-20.943695,55.286126"
"97460";"BOIS DE NEFLES";;"SAINT-PAUL";"REUNION";"-20.99699";"55.327994";"Bois de Nefles 97460 Saint-Paul";"0.69";"street";"97415_B060_074074";;"Bois de Nefles";;"97460";"Saint-Paul";"974, La RÃ©union";"97415";
"97429";"5 CHEMIN ZAÃRE";;"PETITE ILE";"REUNION";"-21.337511";"55.549911";"5 Chemin ZaÃ¯re 97429 Petite-ÃŽle";"0.69";"housenumber";"ADRNIVX_0000001402264034";"5";"Chemin ZaÃ¯re";;"97429";"Petite-ÃŽle";"974, La RÃ©union";"97405";
"97420";"9 AV DE LA COMMUNE DE PARIS";;"LE PORT";"REUNION";"-20.938152";"55.290841";"9 Avenue de la Commune de Paris 97420 Le Port";"0.69";"housenumber";"ADRNIVX_0000001402282866";"9";"Avenue de la Commune de Paris";;"97420";"Le Port";"974, La RÃ©union";"97407";"-20.938151,55.290841"
"97420";"21 RUE D AJACCIO";;"LE PORT";"REUNION";"-20.945394";"55.295539";"21 Rue d'Ajaccio 97420 Le Port";"0.69";"housenumber";"ADRNIVX_0000001401830751";"21";"Rue d'Ajaccio";;"97420";"Le Port";"974, La RÃ©union";"97407";"-20.945394,55.295539"
"97420";"7 ALLEE ZIMMERMANN";;"LE PORT";"REUNION";"-20.945385";"55.295118";"7 AllÃ©e Zimmermann 97420 Le Port";"0.69";"housenumber";"ADRNIVX_0000001401830826";"7";"AllÃ©e Zimmermann";;"97420";"Le Port";"974, La RÃ©union";"97407";"-20.945385,55.295118"
